name,code,long,gclat,gdlat,height,map
"Starry Knight Observatory, Coto de Caza",G75,243.2783,33.306797,33.483604,1569.6875,http://www.openstreetmap.org?zoom=17&lon=243.2783&lat=33.483604
"Altimira Observatory, Coto de Caza",G76,242.4178,33.414722,33.59185,193.33313,http://www.openstreetmap.org?zoom=17&lon=242.4178&lat=33.59185
Baldwin Lake,G77,243.7183,34.105133,34.283974,2046.8567,http://www.openstreetmap.org?zoom=17&lon=243.7183&lat=34.283974
"Desert Wanderer Observatory, El Centro",G78,244.3127,32.605175,32.780113,-5.266585,http://www.openstreetmap.org?zoom=17&lon=244.3127&lat=32.780113
Goat Mountain Astronomical Research Station,G79,243.6165,34.112206,34.291096,887.5117,http://www.openstreetmap.org?zoom=17&lon=243.6165&lat=34.291096
"Sierra Remote Observatories, Auberry",G80,240.5873,36.885498,37.070385,1376.5294,http://www.openstreetmap.org?zoom=17&lon=240.5873&lat=37.070385
Temecula,G81,242.913,33.310047,33.486897,312.40024,http://www.openstreetmap.org?zoom=17&lon=242.913&lat=33.486897
"SARA Observatory, Kitt Peak",G82,248.40057,31.788006,31.96053,2046.4694,http://www.openstreetmap.org?zoom=17&lon=248.40057&lat=31.96053
Mt. Graham-LBT,G83,250.1104,32.52685,32.70148,3182.3188,http://www.openstreetmap.org?zoom=17&lon=250.1104&lat=32.70148
Mount Lemmon SkyCenter,G84,249.21085,32.26862,32.442528,2780.5327,http://www.openstreetmap.org?zoom=17&lon=249.21085&lat=32.442528
"Vermillion Cliffs Observatory, Kanab",G85,247.56519,36.844227,37.029034,1603.2179,http://www.openstreetmap.org?zoom=17&lon=247.56519&lat=37.029034
Tucson-Winterhaven,G86,249.0697,32.096256,32.269722,739.0258,http://www.openstreetmap.org?zoom=17&lon=249.0697&lat=32.269722
"Calvin M. Hooper Memorial Observatory, Hyde Park",G87,248.1894,41.616913,41.80803,1421.8207,http://www.openstreetmap.org?zoom=17&lon=248.1894&lat=41.80803
"LAMP Observatory, New River",G88,247.8881,33.755917,33.933918,701.4937,http://www.openstreetmap.org?zoom=17&lon=247.8881&lat=33.933918
"Kachina Observatory, Flagstaff",G89,248.3069,34.918694,35.099472,2089.8604,http://www.openstreetmap.org?zoom=17&lon=248.3069&lat=35.099472
"Three Buttes Observatory, Tucson",G90,248.9658,32.467762,32.642284,1016.6908,http://www.openstreetmap.org?zoom=17&lon=248.9658&lat=32.642284
"Whipple Observatory, Mt. Hopkins--2MASS",G91,249.1219,31.509027,31.680706,2287.863,http://www.openstreetmap.org?zoom=17&lon=249.1219&lat=31.680706
"Jarnac Observatory, Vail",G92,249.2814,31.80359,31.976189,1010.26654,http://www.openstreetmap.org?zoom=17&lon=249.2814&lat=31.976189
"Sonoita Research Observatory, Sonoita",G93,249.3726,31.4908,31.662443,1562.7242,http://www.openstreetmap.org?zoom=17&lon=249.3726&lat=31.662443
"Sonoran Skies Observatory, St. David",G94,249.9267,31.756021,31.928461,1542.5118,http://www.openstreetmap.org?zoom=17&lon=249.9267&lat=31.928461
"Hereford Arizona Observatory, Hereford",G95,249.7622,31.281164,31.452171,1386.7665,http://www.openstreetmap.org?zoom=17&lon=249.7622&lat=31.452171
Mt. Lemmon Survey,G96,249.21127,32.268845,32.442753,2788.8364,http://www.openstreetmap.org?zoom=17&lon=249.21127&lat=32.442753
"Astronomical League Alpha Observatory, Portal",G97,250.8694,31.760757,31.933216,1420.1312,http://www.openstreetmap.org?zoom=17&lon=250.8694&lat=31.933216
"Calvin-Rehoboth Observatory, Rehoboth",G98,251.34354,35.343693,35.525433,2021.9222,http://www.openstreetmap.org?zoom=17&lon=251.34354&lat=35.525433
"NF Observatory, Silver City",G99,251.8104,32.596123,32.77098,1921.6433,http://www.openstreetmap.org?zoom=17&lon=251.8104&lat=32.77098
Tyrone,H00,251.6987,32.53614,32.71084,1802.1816,http://www.openstreetmap.org?zoom=17&lon=251.6987&lat=32.71084
"Magdalena Ridge Observatory, Socorro",H01,252.81067,33.80677,33.98483,3229.4065,http://www.openstreetmap.org?zoom=17&lon=252.81067&lat=33.98483
"Sulphur Flats Observatory, La Cueva",H02,253.3706,35.699852,35.88235,2397.0964,http://www.openstreetmap.org?zoom=17&lon=253.3706&lat=35.88235
"Sandia View Observatory, Rio Rancho",H03,253.3553,35.092037,35.273228,1637.9656,http://www.openstreetmap.org?zoom=17&lon=253.3553&lat=35.273228
Santa Fe,H04,254.026,35.45822,35.64021,2062.3584,http://www.openstreetmap.org?zoom=17&lon=254.026&lat=35.64021
"Edmund Kline Observatory, Deer Trail",H05,256.0707,39.4554,39.644306,1561.9324,http://www.openstreetmap.org?zoom=17&lon=256.0707&lat=39.644306
"iTelescope Observatory, Mayhill",H06,254.4713,32.728104,32.903324,2226.7495,http://www.openstreetmap.org?zoom=17&lon=254.4713&lat=32.903324
"7300 Observatory, Cloudcroft",H07,254.47134,32.728134,32.903355,2221.3945,http://www.openstreetmap.org?zoom=17&lon=254.47134&lat=32.903355
"BlackBird Observatory, Cloudcroft",H08,254.47081,32.728752,32.903976,2220.4478,http://www.openstreetmap.org?zoom=17&lon=254.47081&lat=32.903976
"Antelope Hills Observatory, Bennett",H09,255.5886,39.507698,39.696667,1744.2161,http://www.openstreetmap.org?zoom=17&lon=255.5886&lat=39.696667
"Tzec Maun Observatory, Mayhill",H10,254.4714,32.728085,32.903305,2217.9297,http://www.openstreetmap.org?zoom=17&lon=254.4714&lat=32.903305
"LightBuckets Observatory, Rodeo",H11,250.984,31.68879,31.861036,1245.9534,http://www.openstreetmap.org?zoom=17&lon=250.984&lat=31.861036
"TechDome, Mayhill",H12,254.47078,32.72796,32.90318,2216.3552,http://www.openstreetmap.org?zoom=17&lon=254.47078&lat=32.90318
"Lenomiya Observatory, Casa Grande",H13,248.25212,32.726524,32.90179,422.7884,http://www.openstreetmap.org?zoom=17&lon=248.25212&lat=32.90179
"Morning Star Observatory, Tucson",H14,249.21233,32.102333,32.275814,803.7036,http://www.openstreetmap.org?zoom=17&lon=249.21233&lat=32.275814
"ISON-NM Observatory, Mayhill",H15,254.47156,32.72804,32.903255,2214.465,http://www.openstreetmap.org?zoom=17&lon=254.47156&lat=32.903255
"HUT Observatory, Eagle",H16,253.289,39.44371,39.63257,2635.5334,http://www.openstreetmap.org?zoom=17&lon=253.289&lat=39.63257
Angel Peaks Observatory,H17,254.38333,38.32959,38.516884,2777.1194,http://www.openstreetmap.org?zoom=17&lon=254.38333&lat=38.516884
"Vail View Observatory, Vail",H18,249.28798,31.80129,31.973879,1083.4191,http://www.openstreetmap.org?zoom=17&lon=249.28798&lat=31.973879
"Lone Star Observatory, Caney",H19,263.86258,34.00451,34.18315,175.22961,http://www.openstreetmap.org?zoom=17&lon=263.86258&lat=34.18315
"Eastern Illinois University Obs., Charleston",H20,271.81683,39.28849,39.477222,216.16002,http://www.openstreetmap.org?zoom=17&lon=271.81683&lat=39.477222
"Astronomical Research Observatory, Westfield",H21,272.03174,39.294315,39.483055,212.48178,http://www.openstreetmap.org?zoom=17&lon=272.03174&lat=39.483055
Terre Haute,H22,272.7371,39.15781,39.346375,83.25757,http://www.openstreetmap.org?zoom=17&lon=272.7371&lat=39.346375
"Pear Tree Observatory, Valparaiso",H23,273.49857,30.338245,30.50629,10.761523,http://www.openstreetmap.org?zoom=17&lon=273.49857&lat=30.50629
"J. C. Veen Observatory, Lowell",H24,274.59882,42.71346,42.90531,254.59785,http://www.openstreetmap.org?zoom=17&lon=274.59882&lat=42.90531
"Harvest Moon Observatory, Northfield",H25,266.87082,44.306934,44.49931,289.31042,http://www.openstreetmap.org?zoom=17&lon=266.87082&lat=44.49931
"Doc Greiner Research Observatory, Janesvillle",H26,270.7892,42.59379,42.785576,330.80478,http://www.openstreetmap.org?zoom=17&lon=270.7892&lat=42.785576
"Moonglow Observatory, Warrensburg",H27,266.23135,38.641254,38.829086,222.1241,http://www.openstreetmap.org?zoom=17&lon=266.23135&lat=38.829086
"Preston Hills Observatory, Celina",H28,263.2315,33.09966,33.27595,233.23401,http://www.openstreetmap.org?zoom=17&lon=263.2315&lat=33.27595
"Ivywood Observatory, Edmond",H29,262.5494,35.45233,35.634357,341.07806,http://www.openstreetmap.org?zoom=17&lon=262.5494&lat=35.634357
"University of Oklahoma Observatory, Norman",H30,262.5558,35.02134,35.202404,381.55048,http://www.openstreetmap.org?zoom=17&lon=262.5558&lat=35.202404
"Star Ridge Observatory, Weimar",H31,263.33,29.44737,29.612411,78.425186,http://www.openstreetmap.org?zoom=17&lon=263.33&lat=29.612411
"Texas A&M Physics Observatory, College Station",H32,263.6334,30.404459,30.572718,67.80518,http://www.openstreetmap.org?zoom=17&lon=263.6334&lat=30.572718
"Bixhoma Observatory, Bixby",H33,264.1217,35.825203,36.008026,220.00917,http://www.openstreetmap.org?zoom=17&lon=264.1217&lat=36.008026
Chapel Hill,H34,264.8258,32.13572,32.309315,118.51571,http://www.openstreetmap.org?zoom=17&lon=264.8258&lat=32.309315
Leavenworth,H35,264.9517,39.173477,39.362053,273.70786,http://www.openstreetmap.org?zoom=17&lon=264.9517&lat=39.362053
"Sandlot Observatory, Scranton",H36,264.2936,38.609905,38.79769,332.31296,http://www.openstreetmap.org?zoom=17&lon=264.2936&lat=38.79769
"Grems Timmons Observatories, Graettinger",H37,265.2003,43.06623,43.258247,439.51297,http://www.openstreetmap.org?zoom=17&lon=265.2003&lat=43.258247
"Timberline Observatory, Urbandale",H38,265.9864,41.248913,41.439766,311.0828,http://www.openstreetmap.org?zoom=17&lon=265.9864&lat=41.439766
"S.O.S. Observatory, Minneapolis",H39,266.6828,44.71716,44.90957,302.17532,http://www.openstreetmap.org?zoom=17&lon=266.6828&lat=44.90957
Nubbin Ridge Observatory,H40,266.7306,34.30538,34.484764,211.58644,http://www.openstreetmap.org?zoom=17&lon=266.7306&lat=34.484764
Petit Jean Mountain,H41,267.0742,34.95866,35.139584,307.52582,http://www.openstreetmap.org?zoom=17&lon=267.0742&lat=35.139584
"Wartburg College Observatory, Waverly",H42,267.5078,42.54203,42.73379,266.99136,http://www.openstreetmap.org?zoom=17&lon=267.5078&lat=42.73379
Conway,H43,267.4998,34.907627,35.08844,60.311626,http://www.openstreetmap.org?zoom=17&lon=267.4998&lat=35.08844
Cascade Mountain,H44,267.7982,34.94691,35.12781,168.44162,http://www.openstreetmap.org?zoom=17&lon=267.7982&lat=35.12781
Jaen,J28,356.2138,37.595448,37.781624,497.17157,http://www.openstreetmap.org?zoom=17&lon=356.2138&lat=37.781624
"Arkansas Sky Obs., Petit Jean Mountain South",H45,267.0831,34.938923,35.1198,323.15326,http://www.openstreetmap.org?zoom=17&lon=267.0831&lat=35.1198
"Ricky Observatory, Blue Springs",H46,265.7297,38.815525,39.003605,338.75766,http://www.openstreetmap.org?zoom=17&lon=265.7297&lat=39.003605
Vicksburg,H47,269.1439,32.09274,32.266212,40.872414,http://www.openstreetmap.org?zoom=17&lon=269.1439&lat=32.266212
"PSU Greenbush Observatory, Pittsburg",H48,265.0139,37.327435,37.513157,322.41348,http://www.openstreetmap.org?zoom=17&lon=265.0139&lat=37.513157
"ATU Astronomical Observatory, Russellville",H49,266.8636,35.113537,35.294815,129.62946,http://www.openstreetmap.org?zoom=17&lon=266.8636&lat=35.294815
"University of Central Arkansas Obs., Conway",H50,267.54138,34.90081,35.081604,96.70216,http://www.openstreetmap.org?zoom=17&lon=267.54138&lat=35.081604
"Greiner Research Observatory, Verona",H51,270.4003,42.927948,43.11989,880.44037,http://www.openstreetmap.org?zoom=17&lon=270.4003&lat=43.11989
"Hawkeye Observatory, Durand",H52,270.67355,42.247345,42.438934,230.25012,http://www.openstreetmap.org?zoom=17&lon=270.67355&lat=42.438934
Thompsonville,H53,271.22842,37.758774,37.945236,155.07195,http://www.openstreetmap.org?zoom=17&lon=271.22842&lat=37.945236
"Cedar Drive Observatory, Pulaski",H54,271.6514,44.422955,44.61534,302.43692,http://www.openstreetmap.org?zoom=17&lon=271.6514&lat=44.61534
"Astronomical Research Observatory, Charleston",H55,271.8558,39.299377,39.48812,221.58882,http://www.openstreetmap.org?zoom=17&lon=271.8558&lat=39.48812
Northbrook Meadow Observatory,H56,272.16763,41.944958,42.136353,197.1786,http://www.openstreetmap.org?zoom=17&lon=272.16763&lat=42.136353
"Ohio State University Observatory, Lima",H57,275.97247,40.544975,40.73517,283.54364,http://www.openstreetmap.org?zoom=17&lon=275.97247&lat=40.73517
"NASA/MSFC ALaMO, Redstone Arsenal",H58,273.3353,34.476887,34.656685,186.30287,http://www.openstreetmap.org?zoom=17&lon=273.3353&lat=34.656685
"Prairie Grass Observatory, Camp Cullom",H59,273.3651,40.12336,40.313103,242.89041,http://www.openstreetmap.org?zoom=17&lon=273.3651&lat=40.313103
"Heartland Observatory, Carmel",H60,273.86542,39.783745,39.9731,232.80484,http://www.openstreetmap.org?zoom=17&lon=273.86542&lat=39.9731
Newcastle,H61,281.4169,43.723568,43.91583,94.54598,http://www.openstreetmap.org?zoom=17&lon=281.4169&lat=43.91583
Calvin College Observatory,H62,274.4117,42.73855,42.930416,252.48813,http://www.openstreetmap.org?zoom=17&lon=274.4117&lat=42.930416
"DeKalb Observatory, Auburn",H63,274.9276,41.120453,41.31119,311.8396,http://www.openstreetmap.org?zoom=17&lon=274.9276&lat=41.31119
"Thomas More College Observatory, Crestview Hills",H64,275.4364,38.83282,39.020935,91.60342,http://www.openstreetmap.org?zoom=17&lon=275.4364&lat=39.020935
"Waltonfields Observatory, Walton",H65,275.4364,38.653088,38.84094,265.99155,http://www.openstreetmap.org?zoom=17&lon=275.4364&lat=38.84094
Yellow Springs,H66,276.146,39.594456,39.783573,312.24203,http://www.openstreetmap.org?zoom=17&lon=276.146&lat=39.783573
"Stonegate Observatory, Ann Arbor",H67,276.1624,42.10622,42.297718,269.55307,http://www.openstreetmap.org?zoom=17&lon=276.1624&lat=42.297718
"Red Barn Observatory, Ty Ty",H68,276.34824,31.239351,31.410263,86.51592,http://www.openstreetmap.org?zoom=17&lon=276.34824&lat=31.410263
"Perkins Observatory, Delaware",H69,276.94464,40.061546,40.25122,271.4801,http://www.openstreetmap.org?zoom=17&lon=276.94464&lat=40.25122
Asheville,H70,277.4458,35.418934,35.600876,817.83325,http://www.openstreetmap.org?zoom=17&lon=277.4458&lat=35.600876
Chula,H71,276.48282,31.388975,31.560347,99.07687,http://www.openstreetmap.org?zoom=17&lon=276.48282&lat=31.560347
"Evelyn L. Egan Observatory, Fort Myers",H72,278.2258,26.307108,26.460314,8.988611,http://www.openstreetmap.org?zoom=17&lon=278.2258&lat=26.460314
"Lakeland Astronomical Observatory, Kirtland",H73,278.6351,41.44642,41.637436,248.21953,http://www.openstreetmap.org?zoom=17&lon=278.6351&lat=41.637436
"Bar J Observatory, New Smyrna Beach",H74,278.8747,28.752964,28.915556,6.784623,http://www.openstreetmap.org?zoom=17&lon=278.8747&lat=28.915556
"Indian Hill North Observatory, Huntsburg",H75,278.91855,41.356873,41.54781,375.56485,http://www.openstreetmap.org?zoom=17&lon=278.91855&lat=41.54781
"Oakridge Observatory, Miami",H76,279.4133,25.507368,25.657255,24.957453,http://www.openstreetmap.org?zoom=17&lon=279.4133&lat=25.657255
Buehler Observatory,H77,279.7653,25.927372,26.079018,-1.4154949,http://www.openstreetmap.org?zoom=17&lon=279.7653&lat=26.079018
"University of Narino Observatory, Pasto",H78,282.70895,1.2045323,1.2126445,2586.683,http://www.openstreetmap.org?zoom=17&lon=282.70895&lat=1.2126445
"York University Observatory, Toronto",H79,280.4927,43.58166,43.773876,200.56906,http://www.openstreetmap.org?zoom=17&lon=280.4927&lat=43.773876
"Halstead Observatory, Princeton",H80,285.33566,40.159073,40.34886,49.819515,http://www.openstreetmap.org?zoom=17&lon=285.33566&lat=40.34886
"Hartung-Boothroyd Observatory, Ithaca",H81,283.6154,42.266644,42.458237,531.97656,http://www.openstreetmap.org?zoom=17&lon=283.6154&lat=42.458237
"CBA-NOVAC Observatory, Front Royal",H82,281.7839,38.79743,38.98549,187.55101,http://www.openstreetmap.org?zoom=17&lon=281.7839&lat=38.98549
"Timberlake Observatory, Oakton",H83,282.6641,38.714554,38.902496,121.92888,http://www.openstreetmap.org?zoom=17&lon=282.6641&lat=38.902496
"Northview Observatory, Mendon",H84,282.4961,42.80186,42.993763,182.58243,http://www.openstreetmap.org?zoom=17&lon=282.4961&lat=42.993763
Silver Spring,H85,283.0029,38.84384,39.03197,99.44364,http://www.openstreetmap.org?zoom=17&lon=283.0029&lat=39.03197
"CBA-East Observatory, Laurel",H86,283.1576,38.926186,39.114433,55.923183,http://www.openstreetmap.org?zoom=17&lon=283.1576&lat=39.114433
"Fenwick Observatory, Richmond",H87,282.4361,37.43267,37.61858,69.08394,http://www.openstreetmap.org?zoom=17&lon=282.4361&lat=37.61858
"Hope Observatory, Belcamp",H88,283.7577,39.286583,39.475315,41.79694,http://www.openstreetmap.org?zoom=17&lon=283.7577&lat=39.475315
"Galaxy Blues Observatory, Gatineau",H89,284.2975,45.28814,45.480545,22.1065,http://www.openstreetmap.org?zoom=17&lon=284.2975&lat=45.480545
Ottawa,H90,284.4731,45.262573,45.45498,44.008984,http://www.openstreetmap.org?zoom=17&lon=284.4731&lat=45.45498
"Reynolds Observatory, Potsdam",H91,285.0484,44.485718,44.67812,137.6506,http://www.openstreetmap.org?zoom=17&lon=285.0484&lat=44.67812
Arcturus Observatory,H92,285.6211,39.744526,39.933834,33.724686,http://www.openstreetmap.org?zoom=17&lon=285.6211&lat=39.933834
Berkeley Heights,H93,285.5758,40.49967,40.68982,73.14583,http://www.openstreetmap.org?zoom=17&lon=285.5758&lat=40.68982
Cedar Knolls,H94,285.5439,40.634777,40.82506,134.83105,http://www.openstreetmap.org?zoom=17&lon=285.5439&lat=40.82506
"NJIT Observatory, Newark",H95,285.8212,40.55155,40.741756,30.018517,http://www.openstreetmap.org?zoom=17&lon=285.8212&lat=40.741756
"Observatoire des Pleiades, Mandeville",H96,286.6142,46.161602,46.35384,132.71057,http://www.openstreetmap.org?zoom=17&lon=286.6142&lat=46.35384
"Talcott Mountain Science Center, Avon",H97,287.20132,41.6202,41.811356,271.96667,http://www.openstreetmap.org?zoom=17&lon=287.20132&lat=41.811356
"Dark Rosanne Obs., Middlefield",H98,287.2655,41.325996,41.516922,54.81263,http://www.openstreetmap.org?zoom=17&lon=287.2655&lat=41.516922
"Sunhill Observatory, Newton",H99,288.8036,42.139053,42.33058,30.581396,http://www.openstreetmap.org?zoom=17&lon=288.8036&lat=42.33058
"Carbuncle Hill Observatory, Coventry",I00,288.2294,41.493492,41.68455,123.604935,http://www.openstreetmap.org?zoom=17&lon=288.2294&lat=41.68455
"Clay Center Observatory, Brookline",I01,288.86252,42.11605,42.30756,91.62487,http://www.openstreetmap.org?zoom=17&lon=288.86252&lat=42.30756
"Cerro Tololo Observatory, La Serena--2MASS",I02,289.1949,-30.00085,-30.167723,2141.045,http://www.openstreetmap.org?zoom=17&lon=289.1949&lat=-30.167723
"European Southern Obs., La Silla--ASTROVIRTEL",I03,289.26627,-29.095068,-29.25882,2345.3652,http://www.openstreetmap.org?zoom=17&lon=289.26627&lat=-29.25882
Mamalluca Observatory,I04,289.3152,-29.823608,-29.989922,673.31836,http://www.openstreetmap.org?zoom=17&lon=289.3152&lat=-29.989922
Las Campanas Observatory-TIE,I05,289.298,-28.840702,-29.003551,2270.364,http://www.openstreetmap.org?zoom=17&lon=289.298&lat=-29.003551
"Werner Schmidt Obs., Dennis-Yarmouth Regional HS",I06,289.8061,41.486534,41.67759,32.918606,http://www.openstreetmap.org?zoom=17&lon=289.8061&lat=41.67759
"Conlin Hill Observatory, Oxford",I07,288.0971,41.937695,42.12908,300.8485,http://www.openstreetmap.org?zoom=17&lon=288.0971&lat=42.12908
"Alianza S4, Cerro Burek",I08,290.6932,-31.614788,-31.786776,2664.7776,http://www.openstreetmap.org?zoom=17&lon=290.6932&lat=-31.786776
Cerro Armazones,I09,289.80377,-24.452467,-24.59774,2705.6565,http://www.openstreetmap.org?zoom=17&lon=289.80377&lat=-24.59774
"CAO, San Pedro de Atacama (until 2012)",I10,291.82,-22.814474,-22.952295,2431.668,http://www.openstreetmap.org?zoom=17&lon=291.82&lat=-22.952295
"Gemini South Observatory, Cerro Pachon",I11,289.26346,-30.073542,-30.240639,2715.3604,http://www.openstreetmap.org?zoom=17&lon=289.26346&lat=-30.240639
"Phillips Academy Observatory, Andover",I12,288.87054,42.455833,42.647552,98.15591,http://www.openstreetmap.org?zoom=17&lon=288.87054&lat=42.647552
"Burleith Observatory, Washington D.C.",I13,282.93005,38.727016,38.914978,60.214672,http://www.openstreetmap.org?zoom=17&lon=282.93005&lat=38.914978
"Tigh Speuran Observatory, Framingham",I14,288.58932,42.148087,42.33962,65.12256,http://www.openstreetmap.org?zoom=17&lon=288.58932&lat=42.33962
"Wishing Star Observatory, Barrington",I15,288.70078,41.5704,41.761524,4.539945,http://www.openstreetmap.org?zoom=17&lon=288.70078&lat=41.761524
"IAA-AI Atacama, San Pedro de Atacama",I16,291.82034,-22.815535,-22.95336,2398.4998,http://www.openstreetmap.org?zoom=17&lon=291.82034&lat=-22.95336
"Thomas G. Cupillari Observatory, Fleetville",I17,284.32205,41.405373,41.59635,400.50275,http://www.openstreetmap.org?zoom=17&lon=284.32205&lat=41.59635
"Fan Mountain Observatory, Covesville",I18,281.3067,37.692055,37.87839,536.84796,http://www.openstreetmap.org?zoom=17&lon=281.3067&lat=37.87839
"Observatorio El Gato Gris, Tanti",I19,295.4071,-31.186077,-31.356802,863.4877,http://www.openstreetmap.org?zoom=17&lon=295.4071&lat=-31.356802
"Observatorio Astronomico Salvador, Rio Cuarto",I20,295.6816,-32.93077,-33.106598,437.44928,http://www.openstreetmap.org?zoom=17&lon=295.6816&lat=-33.106598
"El Condor Observatory, Cordoba",I21,295.8281,-31.200274,-31.371054,452.29153,http://www.openstreetmap.org?zoom=17&lon=295.8281&lat=-31.371054
"Abbey Ridge Observatory, Stillwater Lake",I22,296.17398,44.496956,44.689358,90.16527,http://www.openstreetmap.org?zoom=17&lon=296.17398&lat=44.689358
